videoId,videoTitle,datePosted,duration,totalSeconds,views,likes,comments
N0TCegKJFiQ,MERRY CHRISTMANS BOYS🎄 🎁 🎅 🌟 ❄️ 🔔 👼 🍪 🧦 ⛄,2023-12-24T23:22:04Z,03:01:22,10882,1077843,36886,2167
AGzYHvs5WH8,ALL I WANT FOR CHIRSTMNAS IS U 🕺🦌,2023-12-22T23:38:26Z,03:22:16,12136,1436402,48138,1447
suRyDZje_DA,series ishowspeed,2023-12-18T23:35:11Z,03:59:52,14392,1798650,54874,1499
boiq0ghfRFc,é ele,2023-12-17T23:21:58Z,03:24:11,12251,1398104,44900,1731
zzEzdKBRGh0,IShowSpeed vs. KSI - Official Livestream,2023-12-16T04:13:48Z,01:01:06,3666,2830998,118402,5885
5UDNT9ZCGsU,KSI IS HERE EVERYBODY WRONG,2023-12-12T22:41:23Z,02:35:56,9356,2381044,80330,2047
5Zejzo5SUJ8,i dont like - speed,2023-12-12T02:23:07Z,03:42:01,13321,1857531,69529,2213
IzMhnNj9564,༼ง=ಠ益ಠ=༽ง,2023-12-11T00:22:37Z,04:34:56,16496,1336982,42324,877
FRhbOxlYrw4,22 million........,2023-12-09T20:26:05Z,02:24:59,8699,1842235,87691,1974
UxoJYl5y4h8,%$@#&*()@_ live,2023-12-08T02:41:07Z,06:12:52,22372,1210785,39665,944
UA17fXLJ5ec,DECEMBER(BRO) ⩇⩇:⩇⩇,2023-12-05T00:24:02Z,03:42:58,13378,1527943,48964,1210
wDobyacFB54,sorry to keep u guys waiting,2023-12-04T04:20:55Z,03:09:08,11348,1602187,43686,1225
65oxAtKrfuQ,GOODBYE FORTNITE💔,2023-12-02T22:03:44Z,03:49:41,13781,4097338,101905,1464
mG4p9U3zsco,whats up bros,2023-11-30T22:14:41Z,01:58:19,7099,1482950,57819,4133
FpElg3OddhU,its the dreammm‧₊˚ ☁️⋅♡⋅☾⋅☁️ ˚₊‧speed x adin,2023-11-30T01:07:49Z,04:17:26,15446,1564515,46938,874
Vny9OgnbfGc,IM BLACK𝓱𝓮𝔂 𝓶𝓸𝓶𝓶𝔂😫,2023-11-23T03:02:43Z,06:05:23,21923,2542211,79000,3222
vyKS6nAetlI,idk how  to feel,2023-11-21T01:02:37Z,04:41:29,16889,2098378,67208,2807
J_HPgmiRP_E,i done even knoe mann LOLKKKK⛽️ ⛽️ ⛽️ ⛽️,2023-11-19T00:03:48Z,03:12:14,11534,1324404,43969,1628
2Qsi4h2Vv0s,aye CHAT itsssss friiDAYYY웃웃웃,2023-11-18T01:57:46Z,05:35:20,20120,1618006,54547,1110
s2b_Ehok4os,Football Challenges with GOAT goat.app.link/speed,2023-11-17T00:53:49Z,00:00:21,21,5405524,228781,2539
RESzustAH0c,Football Challenges: GOAT Edition,2023-11-17T00:47:07Z,00:18:39,1119,2529840,124357,21261
YYWRIS_uq_0,NEW HOUSE 🔥🏠🚊,2023-11-17T00:38:36Z,04:24:17,15857,1655553,58326,858
1tp-Kt_zRlI,+YEAH YEAH O9 -fortnite,2023-11-16T02:25:02Z,04:07:05,14825,1256178,40111,1165
Yr7uqLtcQOU,👨🏿‍🦱🎸⋆⭒˚｡ ⋆,2023-11-12T01:54:16Z,05:43:12,20592,2282191,75475,2127
R_zPx-ZWNoo,aint nun like ah fridayy freeee + FORTNITE WITH NINJA,2023-11-10T22:38:03Z,04:25:32,15932,1438698,49159,2018
gw8p_ZSgOeo,dont finsh its cold  🌨❄️🌬,2023-11-10T00:13:30Z,04:30:21,16221,1293520,49050,927
AlrMYsZcWTs,IShowSpeed’s Live Show In London,2023-11-05T22:19:53Z,02:31:23,9083,1563496,59743,1394
sCtODdGvgp8,OG FORTNITE + messi dont like me +,2023-11-04T00:30:55Z,03:15:23,11723,1872451,68038,1135
UZR1Vk1DQ24,irl Ballon D’or stream🏆,2023-10-30T22:11:00Z,03:55:48,14148,15982565,464489,6195
jR9JBxRJtM8,irl Science stream ft. Mark Rober 🧪,2023-10-28T17:28:24Z,01:07:19,4039,2749328,101539,4179
4BuUeVEcGEw,irl haunted house scary stream 👻😱,2023-10-27T04:41:14Z,02:14:33,8073,2581669,84140,2923
iA0_0Wm8o4E,RUFF RUFF YESSIRRR,2023-10-24T22:15:45Z,03:22:37,12157,1428410,48532,1642
qd05K9m3zwo,little man wwwwww 🧑🏾‍🦲 🧑🏾‍🦲,2023-10-23T23:23:34Z,04:37:10,16630,1374507,53037,1064
pRxWFmDwWSA,irl Drivers License Test stream,2023-10-22T21:23:32Z,01:13:47,4427,1673309,65263,2683
ct1xQVfGBWk,GOOD FEELING,2023-10-20T22:42:45Z,04:18:10,15490,1732607,75246,1761
WkMr5zNqgwM,My Life In India🇮🇳,2023-10-19T16:25:21Z,00:15:51,951,5777566,329906,16071
rUYI3S6gWek,last of INDIAAAA,2023-10-15T17:46:21Z,03:28:36,12516,4679150,223762,5512
MxqxnxAk_v8,"irl in Delhi, India🇮🇳",2023-10-13T15:10:16Z,00:59:46,3586,2179317,107434,4091
h3PLizx9GIU,irl stream in India 🇮🇳,2023-10-12T11:39:52Z,03:38:46,13126,6243169,286178,10011
oPD69hPpqQ0,last stream til i go ( BREAST CANCER🎗️),2023-10-08T23:04:47Z,03:48:02,13682,2161794,66705,2510
Ec18vXsDHYU,Hi Me In 3 Years,2023-10-07T17:00:10Z,00:00:32,32,8961425,575144,20959
6deHn7eao_s,speed mulitlanguangle🎈🎈,2023-10-06T23:58:05Z,04:28:34,16114,1472572,50617,1248
nnSgMrOwncU,i am not meant to be speed i am 🏁🏎️💨,2023-10-06T01:30:03Z,06:17:15,22635,1568775,51921,1345
E-igePlyi10,science speed,2023-10-03T19:47:59Z,00:50:06,3006,1184960,51166,4308
zewhlPBlGwc,HANDSOME ▶• ılıılıılıılıılıılı. 0,2023-09-30T22:25:38Z,02:29:34,8974,1303184,40010,2142
vHhx-IzaRDk,♡ I love you ꕤ,2023-09-29T23:01:36Z,04:14:05,15245,1873599,67503,2336
82xR_EzlsA4,HEHE HAHA,2023-09-28T23:08:43Z,04:23:10,15790,1444942,52416,1292
nElVegaj6UI,༼ ͡• ͜໒ ͡• ༽ ༼ ͡☉ ͜ʖ ͡☉ ༽,2023-09-27T23:04:10Z,04:15:43,15343,1494811,50131,1271
UHBAGo8bk6s,"🏎.:°♡.°🏁 fun , speed",2023-09-26T22:37:25Z,05:00:21,18021,1538971,56867,1004
VDiKORkPEXQ,im sick + sleep stream 🤭💨🤢🤮,2023-09-25T22:16:05Z,02:33:05,9185,2442095,74978,4022
bGW_1f2LmAU,YUM YUM🍬💕👄,2023-09-24T21:54:56Z,03:21:42,12102,1545816,53019,1379
hNdu6i7pl-Q,speed & jamal (lil bro),2023-09-22T21:22:05Z,02:07:10,7630,1586877,56999,2568
r7k8bU0FnXM,howdyyy,2023-09-21T23:38:25Z,04:31:38,16298,1403528,47958,1054
cY2OJcpHRMk,if i swear i e stream...,2023-09-20T23:11:45Z,05:49:53,20993,2174844,75842,1361
zORCjV0o1FU,EAFC 24 EARLY -  with speed⚡,2023-09-19T21:20:32Z,04:39:31,16771,2155815,82662,1983
pSGK-WfI3wY,the truth about the charity match💔,2023-09-18T18:00:17Z,00:09:49,589,2669952,115018,5686
V62GVA2-Qro,ishow,2023-09-17T21:28:43Z,02:38:17,9497,1244369,50701,1829
_DX1kkSHzA4,OH LA LA LA,2023-09-17T00:32:43Z,04:41:08,16868,1287584,51675,1335
TW-FYGdiCFc,charity match post game  ft. rio ferdinand,2023-09-11T13:38:09Z,00:35:50,2150,975237,53916,2023
dlHBYIRYZmI,irl Training with KSI,2023-09-07T15:00:01Z,00:23:38,1418,1586017,67993,2501
oqMJndOaHgs,Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿 irl stream,2023-09-04T17:52:29Z,01:20:56,4856,1798036,71807,4251
N-TdosgR8ys,❤( ͡❛ ͜ʖ ͡❛)❤,2023-08-30T01:00:02Z,03:31:58,12718,2341897,70740,4175
5Z5eKNATf0c,20 million....,2023-08-27T02:26:00Z,00:30:03,1803,4195617,203148,22049
_bbxAp_podo,not ending til 20 million....,2023-08-27T02:19:33Z,05:50:14,21014,4260554,180243,2364
Q9A2QpRLyOs,YOU,2023-08-24T23:51:47Z,04:53:05,17585,2794537,113895,6224
zyRSsFW0Zfo,Messi is in ohio! Meeting Him now!,2023-08-24T02:31:19Z,03:04:18,11058,2432187,86584,4855
cCBu7tfF6po,missed,2023-08-22T22:48:16Z,02:59:44,10784,4590951,151970,16238
l7-p-dbN93I,over,2023-08-18T20:53:27Z,01:41:03,6063,6118095,230951,56462
UTt2yVDyhhI,hes ALIVE!,2023-08-15T20:13:45Z,01:01:53,3713,4925764,194195,22952
YbGrqtF5Ucg,19  million....... (hospital stream),2023-08-03T18:44:37Z,00:08:21,501,6261297,397237,32049
zBJYnWD5Ie4,idk man💔,2023-07-31T09:53:42Z,00:02:22,142,9225408,464773,91374
tcJmqS-oRkE,💔,2023-07-30T02:29:56Z,00:01:04,64,6947650,372095,64184
xrR9C4JY-rY,i might die bye,2023-07-28T18:00:28Z,00:00:55,55,12922519,646181,57898
43FWcNXB3fY,Training with Cristiano Ronaldo🇵🇹,2023-07-26T10:08:45Z,00:19:36,1176,2804112,97119,2864
3UPa7m8DQHM,I Met Neymar🇧🇷,2023-07-25T15:23:54Z,00:01:00,60,28774309,2076395,13162
fLOnU1h5c6w,Eu Prado No Bailo With Neymar🇧🇷,2023-07-25T15:22:30Z,00:00:13,13,22795148,1207044,12307
1_Bq5WjG930,i met neymar 🇧🇷,2023-07-25T15:11:17Z,00:04:10,250,5512621,297457,13687
iVnVvmfOUvM,Meeting Neymar In Japan 🇯🇵,2023-07-25T14:50:04Z,04:09:16,14956,6220744,162763,3007
tNEko_osGzI,REAL FAN HERE,2023-07-23T21:47:59Z,03:03:57,11037,1695361,60981,1988
aACgNLJHJco,Messi Looked At Me!,2023-07-22T02:36:51Z,00:00:16,16,15791147,923231,7540
8dGMkgZSbFc,Meeting Messi irl live stream🥰,2023-07-22T02:25:25Z,00:53:07,3187,2241015,82021,4447
D9XRVAqLD-8,Life In Japan,2023-07-20T15:27:18Z,00:11:59,719,3754297,162410,7851
Yh9oZElmq3c,oii how ya !,2023-07-19T21:45:39Z,03:07:00,11220,1397652,53525,1764
8tpisTASqAE,Life After I Met Ronaldo,2023-07-17T11:00:09Z,00:09:54,594,2160751,102448,4216
wN1o1AuYceI,I Rented a Girlfriend in Japan irl livestream🇯🇵,2023-07-15T13:01:41Z,04:18:07,15487,10576143,323606,21618
sZIPaQUc4uc,irl stream in Japan 🇯🇵,2023-07-14T09:24:44Z,02:21:43,8503,1662094,62609,2709
xiP52BNP8s8,I Performed For the First time at Rolling loud🇵🇹 **EMOTIONAL**,2023-07-08T12:10:58Z,00:06:02,362,2785093,135034,6948
Dvsvm2CX6UY,First Time Performing irl rolling loud🇵🇹,2023-07-07T20:17:25Z,00:19:27,1167,1537540,70628,2585
eIXMhnjbnxU,IShowSpeed - Portuginies  (Official Music Video) {Prod. Dj Scheme},2023-07-05T17:00:12Z,00:03:00,180,11673800,558794,32743
9GqleawQNro,4th of July irl fireworks 💥,2023-07-03T20:29:42Z,01:34:26,5666,1893620,85017,2730
Wdd4cg5lFqw,june vlog,2023-07-01T17:30:04Z,00:13:26,806,1788738,98208,7691
nkyxs9zh_tQ,18 miliion.......,2023-06-30T22:13:02Z,03:50:32,13832,5044655,198162,9130
EJieNxPmPsA,‎,2023-06-29T23:16:52Z,03:31:04,12664,2235520,81793,1912
J48sgnjRw7I,BEATING ONLY UP,2023-06-27T00:09:11Z,04:38:35,16715,7239515,238313,8138
xuYADcm-EzE,going up,2023-06-26T01:30:06Z,06:03:54,21834,2582990,91853,1801
XMUOoHbxR0Q,mission completed,2023-06-23T21:43:30Z,03:00:05,10805,1766074,71481,1665
dTRlMCdVJkk,i met ronaldooooooooooooooo turn yppppppp,2023-06-19T17:54:22Z,00:30:26,1826,2120590,141290,3868
Uv1PyE8J38w,I Met Cristiano Ronaldo🇵🇹,2023-06-17T22:59:06Z,00:01:01,61,301687023,17853344,112857
O2JWQd_y1Ww,irl Portugal Game🇵🇹 Meeting Ronaldo,2023-06-17T22:01:49Z,03:17:09,11829,18803023,529008,19394
Fiq9XMRr4jg,i met ronaldo 🇵🇹,2023-06-17T22:00:51Z,00:06:12,372,22367365,1664345,74302
oiCk3iFsyMw,17million......,2023-06-16T13:31:40Z,00:59:08,3548,1582180,80316,2702
7i0Fus1og5Q,flawless,2023-06-14T22:54:48Z,03:43:53,13433,1064691,40627,1076
ysXIcTYWi-w,irl Graduation Stream🎓,2023-06-12T20:45:42Z,00:32:55,1975,1469024,57120,2839
JHnfP0uMcLU,irl UCL Final Strean Man City🏴󠁧󠁢󠁥󠁮󠁧󠁿 Vs Inter Milan🇮🇹,2023-06-10T21:16:04Z,02:01:51,7311,1547982,48496,1114
RHa2eBio4hI,irl live  in Turkey 🇹🇷,2023-06-10T14:40:37Z,01:32:38,5558,2000931,82908,5815
Muop0iFtNBE,mannnn CR7 GOAT,2023-06-07T20:38:46Z,02:31:13,9073,996945,42343,950
B4Q37W7vkm8,irl live stream in France Paris🇫🇷,2023-06-05T20:09:29Z,02:09:58,7798,1452038,55476,2186
sMcvrwmZxEU,big speed is wassgood👑,2023-06-04T21:03:08Z,02:16:50,8210,865071,33467,852
gYTXxjcY9bI,Fa cup Final Man United Vs Mancity irl Live stream!!!,2023-06-03T15:05:51Z,00:59:10,3550,1236587,46208,1708
9iuHwsKOz70,irl live football stream with RECEBA 🇧🇷 in london🇬🇧,2023-05-31T20:47:00Z,01:50:45,6645,1129328,49550,933
KvUA1AntV7s,WE FOREVER TURNT,2023-05-28T22:22:12Z,03:43:19,13399,1172444,37717,1222
crmVu9zB064,ouija,2023-05-23T22:49:09Z,04:02:57,14577,1260544,39503,1292
S6oMXpL9u2k,naturaually air rigtnowwww,2023-05-22T22:17:35Z,02:44:20,9860,919981,31743,804
wa_LHwZ9gUU,"irl mall shopping spree stream $50,000",2023-05-21T20:20:23Z,02:04:21,7461,2192268,67290,1774
nT7k91CUHXU,im BIG BRO,2023-05-19T23:59:56Z,03:25:41,12341,1273587,42391,1191
Qr_ZnylBqjU,click here if ronaldo the goat ⚡🇵🇹,2023-05-19T00:25:50Z,04:33:19,16399,1937350,70818,2084
t1A8sdn6_hE,amigos herelive,2023-05-17T01:41:46Z,04:59:31,17971,951003,32918,1207
M8P8F6a9VAY,The Kai N Speed Show... (Official Teaser),2023-05-15T20:15:22Z,00:01:19,79,3393568,173603,7817
L2L9wxeipDk,MOTHERS DAY ❤️,2023-05-14T22:09:53Z,03:31:09,12669,977242,37742,1085
m6pZg8_PPhY,KING,2023-05-11T22:18:00Z,02:59:18,10758,1030806,37662,1287
5Bp9IgDtm5c,siiiiiiiiiiiii,2023-05-10T22:31:26Z,03:30:10,12610,902135,34193,908
Esh9LTfyuzc,???,2023-05-07T22:38:04Z,03:14:40,11680,893548,31953,1230
SZqCvbxiCZo,\\\\\\\\\\\\\\\\\\\\\\\\\\\,2023-05-03T22:33:29Z,02:53:12,10392,1169168,37502,1680
aUfPGFonxkg,LAST DAY OF THE MOTNH,2023-04-30T23:25:54Z,03:36:34,12994,1161883,38723,2577
TlvoCTwFzOQ,hav6we fun,2023-04-30T00:31:56Z,05:00:48,18048,1599851,50954,2142
aWKtAqIUEl4,IShowSpeed & Kai Cenat - Dogs (Official Music Video),2023-04-27T19:00:07Z,00:01:41,101,12747990,575987,29068
aMbygeLHhYY,irl prom date stream,2023-04-23T01:14:29Z,03:21:08,12068,5427644,159138,9104
XwVfMfjmBkg,irl football stream,2023-04-21T23:59:19Z,02:12:54,7974,986950,43571,1080
Hb5V2zgfq6Y,eid muhbark,2023-04-20T21:57:37Z,03:31:26,12686,1036346,45975,1709
5puTVKIMBdg,mmmmmmmmmmm,2023-04-16T23:32:46Z,02:55:48,10548,1505197,43139,1126
7J_miuUw46c,who is the goat?,2023-04-15T22:13:54Z,02:11:45,7905,877275,29216,1052
G0iMrPuPjZo,healed,2023-04-14T20:53:39Z,02:25:59,8759,947989,37291,899
t-RMVq_6hTQ,irl wisdom tooth surgery pt2,2023-04-10T17:13:06Z,01:05:56,3956,1121655,41311,2791
ZLduABi5lJQ,ITS EASTER,2023-04-09T23:15:01Z,04:25:06,15906,1217574,43545,944
PeXJEUuBT04,"April 8, 2023",2023-04-08T23:58:21Z,00:01:01,61,7475205,389015,16498
lwYAndmhGO8,(─‿‿─)♡,2023-04-07T02:06:36Z,04:19:00,15540,1288204,47961,1173
sHK03FstNZE,I Went To The Ronaldo Island……,2023-04-05T16:10:00Z,00:10:45,645,5161041,192958,10258
tn7xBBA1UJ8,april fools,2023-04-01T23:00:12Z,03:10:58,11458,1400456,49531,1484
_yRxMWMu_t4,i’m quitting youtube💔,2023-04-01T00:05:59Z,00:01:04,64,3173415,224969,54544
HH8WV_fqxSA,speed kills,2023-03-30T22:57:33Z,02:16:05,8165,1365227,48301,1935
uutyrTM2ypQ,voltei ⚡,2023-03-29T21:15:59Z,02:50:19,10219,1202261,53930,833
AI32Q8fYmXs,irl beach stream in Portugal🌊🏝️,2023-03-26T19:14:19Z,01:26:00,5160,1426311,75337,1476
YaHqNLiCbgI,meeting rafeal leo and joao felix🇵🇹,2023-03-24T00:56:55Z,00:12:20,740,2253927,116805,2474
EFRY22vYbR0,irl stream at Portugal Game Meeting Ronaldo🇵🇹,2023-03-23T22:20:17Z,02:55:34,10534,2869059,129506,3059
R2v3Sui_9WA,irl stream in Portugal🇵🇹Finding Ronaldo,2023-03-23T14:59:25Z,00:44:59,2699,1341765,74215,1971
PhTIpl6Fr7Q,apologies,2023-03-21T21:23:26Z,03:13:37,11617,1579146,58460,1406
wNmX0IhnVGc,bald,2023-03-20T23:28:00Z,01:56:52,7012,1485597,57079,1291
mAbnPMJdnIY,❍⌇─➭ speed﹀﹀ ︵↷,2023-03-17T23:16:40Z,03:29:19,12559,2190049,73543,1821
5QXsUbElfJs,UCL ISHOWSPEED LIVE 🔴,2023-03-16T22:51:45Z,03:05:36,11136,1462325,59129,1190
Ve_dU00kNi4,16  million...,2023-03-15T12:59:21Z,00:25:10,1510,1283313,86105,4143
zFBEE3gtsoA,रफ़्तार sui,2023-03-15T00:19:08Z,02:37:12,9432,1607260,61767,1413
GCCLwl4TIK8,push it to the top,2023-03-14T00:23:30Z,04:10:56,15056,1768446,67856,1117
Pj1kbnhoSV0,速度复来,2023-03-12T23:04:58Z,03:33:22,12802,2606403,73721,1770
CnCTwu1ZZUY,SUPER SMASH SATURDAY,2023-03-11T22:06:57Z,02:58:35,10715,1534649,60545,1164
J0ZZ4lEjewE,2026,2023-03-10T21:59:40Z,03:03:30,11010,1619171,60731,1491
Gj2r9NMqPVI,messi please loose,2023-03-08T22:39:56Z,02:50:35,10235,1166623,48002,1026
zBnozqiJ6wI,long long time,2023-03-07T21:36:34Z,03:04:54,11094,1385481,62051,1330
XuamvHu-MXo,I Went Snowboarding...,2023-03-06T18:00:23Z,00:16:18,978,3920141,201680,7319
YruX3Vn8LCE,sunday live XD,2023-02-26T22:44:55Z,01:31:59,5519,1400212,42023,2512
f1j_3vUMsNA,NEVER STOP,2023-02-26T01:18:51Z,03:41:07,13267,2480050,71069,1878
d8YP34ToWos,its friday friday gotta get down on friday,2023-02-25T00:28:17Z,03:04:54,11094,1275073,36620,792
3PfEVKiSSUw,🚄🏍🏎️💨🏁⚡,2023-02-22T23:08:01Z,03:09:01,11341,3126349,79608,2739
obkouEkBf6I,🔴habbibi  speeeeeed🔴,2023-02-21T19:50:39Z,01:00:34,3634,988050,42833,1559
aIU3HxVWUXI,ʕ•́ᴥ•̀ʔ,2023-02-20T23:55:19Z,03:34:32,12872,1591875,55781,1539
2-U_H7AR7Ts,lovely,2023-02-20T01:29:18Z,02:43:12,9792,1416797,44864,1004
uJsMuNyusS0,SATURDAY SPEED NIGHT,2023-02-18T21:56:38Z,04:34:24,16464,1517904,63551,1738
7xyvV7_dQZM,WEIRD DAY,2023-02-16T23:12:35Z,03:00:04,10804,1264438,46748,1094
twqlsAg4R78,1:51pm,2023-02-15T23:13:26Z,02:54:33,10473,1289420,48550,1393
IjpTl8Lzs-Y,VALENTINES DAY,2023-02-14T20:14:31Z,02:54:21,10461,1280197,50791,1215
5en8Xr167Kc,assalumilakim,2023-02-13T23:13:33Z,04:47:15,17235,1373764,51943,1085
mgSYVhjGuQY,it is Sunday,2023-02-12T20:54:32Z,02:10:39,7839,1267332,44465,2266
iG0BYlxHj-U,WEEK-END  hydg,2023-02-12T00:51:03Z,04:41:27,16887,1421033,47987,1569
ZCu6vY5-bts,🔴  TODAY A GOOD DAY   🔴   SUIII,2023-02-09T23:42:18Z,04:25:48,15948,1546864,55852,2461
J7_Ya7Xzamo,3/CR7/23,2023-02-08T00:05:45Z,03:21:48,12108,1226312,41828,1283
2g6S99TsltU,PRAYERS FOR TURKEY & SYRIA🙏,2023-02-06T23:20:38Z,02:57:17,10637,2204260,108964,5559
HXEQS5afs_0,friiiiDAYYYY,2023-02-04T06:13:59Z,10:10:18,36618,3253885,92682,3093
QM8qD8yQ1ZI,#BHM,2023-02-02T22:45:23Z,02:41:46,9706,1346178,39399,914
zX3auXaN5bg,FEBUARY 1st,2023-02-01T23:46:41Z,03:26:37,12397,1404445,48667,1132
XGcYlLIeP68,lets get it started,2023-01-31T00:49:32Z,03:50:36,13836,3307489,62250,1558
AIf1WvTbbto,WHO DEYYYY,2023-01-29T22:09:20Z,01:36:04,5764,1507471,54615,2403
HDHKsAF2k50,FUN FRIDAY XD,2023-01-28T00:46:19Z,03:47:57,13677,1529237,56616,1348
7nZKRtupRKg,S_PE_E_D,2023-01-27T00:59:46Z,04:00:07,14407,1522480,54312,1052
96tHbQN2obs,GROWN 1/25//23,2023-01-25T19:11:17Z,01:47:30,6450,1110814,46239,1183
WkjBIB1Ra04,MY BIRTHDAY STREM,2023-01-22T00:32:58Z,01:30:41,5441,1651077,84615,3578
kw5jBjPzbCE,i seen Ronaldo Vs Messi for the last time…..💔,2023-01-19T22:18:59Z,00:32:38,1958,3551429,143621,10066
TbONtp_4EEk,the debate is over,2023-01-19T18:59:50Z,00:00:29,29,11985203,742185,42869
2DlTlM2Ekmc,Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!,2023-01-19T18:43:31Z,00:44:37,2677,2240355,90553,1914
VARmVMka0U8,Ronaldo Vs Messi irl stream! Al Nassar Vs PSG!,2023-01-19T17:13:30Z,00:08:21,501,843999,51517,557
ln0zywZV0I0,MLK DAY,2023-01-17T00:14:11Z,03:48:17,13697,2168199,71157,2073
c106awxYyto,4 u right,2023-01-15T21:44:35Z,01:30:25,5425,1217000,47647,1749
vjo8CRYHK50,FUN FRIDDAY,2023-01-14T00:19:10Z,03:59:59,14399,1940856,68743,1553
p_dX5I3FtcQ,1/12/23 live🔴🔴🔴,2023-01-12T22:38:49Z,03:29:01,12541,1754010,54886,925
tODRfenOb74,GETTING A TATTOO  IRL,2023-01-11T21:49:40Z,02:41:52,9712,1589023,57952,1665
a1yRIGF5SE0,come on,2023-01-09T22:25:16Z,03:39:32,13172,1976679,77912,3253
6tffIMh003s,NEW,2023-01-09T00:36:02Z,04:13:32,15212,2077229,68476,1531
8v5EbVkCSAs,aye yessss😆,2023-01-07T22:13:09Z,02:07:17,7637,1472071,50252,1612
5QlQaQasGSI,welcome,2023-01-05T00:10:24Z,01:39:44,5984,1780713,66951,3271
ulcBdcIvJtE,😁😁,2023-01-04T00:23:11Z,02:06:29,7589,2386911,89560,2394
d1i121KleAU,1/2/23 Liveee,2023-01-02T22:40:27Z,04:16:54,15414,2843155,109937,1435
G6CM8WpPVlo,NEW YEARS STREAM,2023-01-01T05:03:45Z,00:16:02,962,1081088,51320,2551
7eE0TVHckwY,15 million.....,2022-12-31T15:39:17Z,00:25:49,1549,1935574,131069,7038
Cl-7LhCjUew,My Life In The Middle East,2022-12-30T17:00:07Z,00:17:40,1060,3956078,208645,9134
kaPvjSw0D-o,i love yall rip PELEEE,2022-12-29T21:46:00Z,02:17:16,8236,1831950,83668,3029
okCsjw3Kql0,livin life,2022-12-28T23:36:03Z,03:51:14,13874,1911422,75853,1379
UemuuYrYUcc,CHRISTMAS EVE,2022-12-24T22:42:37Z,02:26:22,8782,1899891,64510,2011
rd02WASWyl4,JUS FORTNITE,2022-12-24T20:12:46Z,01:41:29,6089,1603940,58645,1186
vr5eco2rqQQ,wild,2022-12-23T21:23:02Z,02:21:50,8510,1799213,68709,2382
ToyMpRid-bg,IM  ALMOST 20 YEARS OLD,2022-12-22T23:46:58Z,04:12:38,15158,2618809,96326,2368
CJCD7_c95FQ,5 year anniversry,2022-12-21T23:21:31Z,03:15:59,11759,2364505,89212,1514
_E3nh7lrz4E,its over,2022-12-20T21:20:12Z,03:17:23,11843,3426741,156537,2971
UekkyHFjtyY,irl World Cup Final 🏆 Argentina Vs France stream🇦🇷🇫🇷,2022-12-18T18:34:13Z,03:57:03,14223,19054609,494899,12409
OL1bsc5Boeg,irl at the Zoo Meeting Animals,2022-12-16T13:52:08Z,01:09:38,4178,3162876,145721,4215
SpMZ8RxpJAA,irl World Cup Stream Meeting Messi,2022-12-13T20:53:17Z,02:04:36,7476,8577205,313761,6093
sxkJB-j1eRw,irl Morroco vs Portugal meeting Ronaldo at World cup,2022-12-10T17:38:21Z,02:37:09,9429,11575546,456311,17804
81GEDb9Qjj0,visiting a mosque in Abu Dahbi🇦🇪,2022-12-08T09:33:34Z,01:02:06,3726,1873118,102478,6245
tGiC70EjlfY,irl stream at World Cup MEETING RONALDO,2022-12-06T21:04:15Z,02:26:32,8792,8824837,373606,3753
k3opbKFCgy8,Ronaldo is in the game,2022-12-06T20:55:35Z,00:17:00,1020,1967482,81604,2470
b-k4Rj91uoQ,irl stream in Qtar🇶🇦,2022-12-06T14:54:36Z,00:59:35,3575,1653687,91155,2129
eX06hIHeYOs,Fortnite Chapter 4 EVENT LIVE 🔴,2022-12-03T23:10:41Z,02:29:53,8993,2261254,74318,1449
ZR1f4veSiNE,3 more days....,2022-12-02T23:43:10Z,02:56:49,10609,1608310,52491,1371
-3oqoJU2mbw,december 1st,2022-12-01T23:40:43Z,03:01:43,10903,1688049,63131,1540
FPGY1D1lnVI,poland,2022-11-30T22:29:06Z,02:08:23,7703,1836991,76854,1296
8uZ6OU_OmDM,sleep stream,2022-11-30T01:04:58Z,01:03:50,3830,1414664,57353,2128
vsqFQ1V0nb8,a litttle sick........USA,2022-11-29T21:53:37Z,01:44:09,6249,1261127,46158,988
qXnLwtImuHM,bye bye Messi will he loose today? Argentina Vs Mexico,2022-11-26T22:05:55Z,03:02:09,10929,3280823,124806,3547
PbWA_RNPL2c,USA Vs. England,2022-11-25T21:05:35Z,03:04:10,11050,2085065,71136,1296
Uif-KrurQlc,Portugal Vs. Ghana Watxh Party With SPEED,2022-11-24T18:08:33Z,02:00:55,7255,2602192,106921,1905
B1-eooea3_c,great  tuesday,2022-11-23T00:10:22Z,04:49:33,17373,2169025,75059,2047
iZ08FzDYG_c,AWOKE,2022-11-22T01:36:49Z,04:19:23,15563,2159158,83726,2316
YZhTAeAxwcU,meeting bradley,2022-11-17T23:23:23Z,00:16:07,967,1292604,55502,5545
wL08QXd_ato,irl football stream in London🇬🇧,2022-11-17T18:53:47Z,01:24:41,5081,1650249,78382,2822
id0J7F6mJaE,meeting ronaldo today at fullham,2022-11-13T17:32:58Z,02:14:47,8087,4807339,222146,2956
wHteZbuhEco,13 million....,2022-11-12T20:09:22Z,02:35:49,9349,3904107,177127,4090
OGS6S8Ed220,lil nas x speed,2022-11-12T16:12:48Z,00:21:28,1288,1658630,81269,4535
